-0.690	-0.789	-1.647	-0.926	-0.542	0.412	-1.010	0.253	0.180	-2.823	-1.043	1.197	-0.979	0.229	0.484	0.335	0.099	-0.629	0.052	0.410	-0.020	1.488	-0.137	-0.025	0.058	-1.392	-0.221	-0.814	2.013	0.700	0.842	0.907	-1.123	-1.657	0.101	-1.404	-1.015	0.152	0.261	-1.773	-0.102	0.307	-0.510	0.212	0.891	0.073	0.110	-0.471	0.002	-0.090	-0.287	-0.995	0.386	0.268	0.818	-0.743	0.864	-1.171	-0.586	-0.635	0.128	-0.231	0.956	-1.050	-0.550	0.213	0.303	0.138	1.511	-1.134	1.235	0.809	-0.558	-0.116	0.656	-0.174	0.622	0.536	0.114	-0.431	-0.704	0.670	0.277	-0.184	0.302	-1.683	-0.159	0.883	-0.037	0.512	-1.321
-0.156	0.199	1.255	-0.779	-1.884	2.792	0.660	-0.666	-0.244	-1.595	1.720	-0.781	-0.422	-0.602	0.043	-0.258	-0.745	0.451	-0.480	-0.084	-0.844	-0.808	0.045	1.047	1.327	2.318	-0.509	-0.295	0.210	-0.531	-0.742	-0.191	0.661	0.202	-0.679	-0.328	-0.440	0.506	-0.426	0.755	-0.213	1.515	-0.077	-1.139	-0.316	2.030	-1.154	-1.833	0.023	0.679	-1.266	0.965	0.297	0.760	-0.367	-0.087	-0.160	-0.408	1.905	-0.304	-0.048	0.201	0.439	-1.085	1.693	-0.915	0.658	0.727	-2.312	-0.868	1.193	-1.010	0.615	-0.829	0.513	0.290	-1.249	-0.270	-1.519	-1.244	-1.393	-1.737	-0.838	-0.991	0.873	0.458	-0.295	-0.109	-1.908	-0.042	0.234
0.205	0.983	-1.060	-2.109	1.451	-1.784	0.359	-0.257	0.361	0.472	-0.043	1.160	1.103	1.449	0.784	-0.027	-0.770	-2.156	0.405	-0.040	-0.973	1.136	-0.272	0.750	0.150	1.110	-0.914	-0.179	-1.078	0.451	-0.960	0.654	0.604	-0.955	-0.677	0.395	0.034	1.174	-1.834	0.390	0.085	0.499	0.647	-0.210	-1.200	0.873	0.154	1.361	0.292	1.227	-0.806	-0.764	-0.775	-0.548	-0.504	0.135	-2.279	1.494	-0.418	-0.514	0.968	-1.834	0.122	0.706	0.193	-1.830	0.920	-0.603	-0.166	-1.586	-0.662	0.204	0.891	-1.306	-0.571	-1.130	1.193	-0.570	-1.024	-0.397	-0.402	0.832	0.498	0.167	0.010	0.714	-0.745	1.542	-2.909	-0.239	-0.284
-1.666	1.118	0.582	-1.396	0.841	1.015	-0.007	0.301	-2.036	0.203	2.096	0.184	2.791	-1.229	-1.280	0.975	0.182	-0.863	-0.334	-1.177	0.457	-0.247	-0.851	-0.767	-0.764	0.347	-0.124	0.116	-1.511	1.232	0.839	-0.096	0.482	1.525	-1.142	-1.377	-0.944	-0.444	-0.307	0.364	0.688	-0.827	0.491	0.685	0.837	0.931	-1.274	-0.973	-0.304	-0.617	-0.508	0.537	-1.223	-1.394	-0.631	-0.576	-1.608	-0.042	0.119	0.476	0.110	0.087	-0.128	1.294	-0.760	0.510	-0.897	-1.484	-0.410	-0.073	-1.055	-1.688	0.803	1.267	0.572	1.288	-0.011	-1.183	1.404	0.338	0.488	-2.135	-0.801	-0.588	-1.549	-0.166	-0.352	-1.560	2.426	-0.676	0.246
1.530	-0.618	-0.134	-1.146	0.307	-1.537	-0.994	1.768	0.090	-0.068	-1.888	0.496	-0.709	0.140	1.453	-1.527	-1.015	0.879	-0.116	1.211	-0.469	0.809	0.116	-0.912	0.300	1.215	-0.446	-0.661	0.351	-0.892	-0.289	1.541	-0.605	-0.666	0.262	-1.342	2.574	0.485	-0.169	0.099	-0.471	0.182	-0.547	-1.271	-0.255	0.841	-1.593	1.642	-0.117	0.695	-0.611	0.687	1.837	1.090	-0.613	0.912	1.239	0.531	-0.697	1.314	0.908	1.435	-1.894	-1.593	1.844	-0.206	2.565	1.956	1.192	-0.653	-0.670	-0.536	2.448	1.318	-0.339	2.432	0.128	-0.908	-0.245	-2.018	1.284	-0.150	0.723	0.821	-0.872	2.836	0.871	0.049	-1.006	0.378	0.667
0.076	1.598	-0.175	0.732	1.547	-0.731	-1.842	0.091	0.958	0.185	1.201	0.057	-0.232	-1.678	0.474	0.290	0.325	-1.286	0.028	0.953	0.181	1.379	1.228	1.373	-0.529	0.928	0.192	-0.942	0.579	-0.005	0.045	-1.543	-1.205	-0.690	-0.032	0.522	-2.111	0.251	-2.027	1.323	0.642	0.354	-0.483	0.453	-0.971	-0.408	1.772	0.670	0.825	-0.795	1.354	-0.938	0.374	0.216	0.595	0.581	1.417	-0.031	0.837	-0.659	-0.831	-1.648	1.050	0.082	-0.582	-0.845	0.144	-1.297	0.752	0.158	-0.288	1.144	-0.354	1.578	-0.460	0.886	0.252	-0.430	-0.186	1.894	0.179	-0.218	-2.323	2.039	0.477	-0.128	-0.091	-1.005	0.120	2.204	-0.865
-2.247	-1.134	0.297	-1.302	-0.590	-0.488	1.689	1.737	1.718	-0.156	-1.131	-0.342	1.349	-0.552	-0.745	-0.896	0.120	1.405	-1.507	0.550	0.586	2.313	0.565	0.990	0.200	1.665	-0.584	-0.054	-1.246	-1.635	-0.697	0.032	0.496	0.171	0.146	-0.617	-0.462	-0.756	0.498	1.146	-0.897	0.974	0.394	-0.909	0.510	0.306	-1.032	-0.224	0.847	-0.462	-0.915	-0.523	-0.283	1.212	-1.456	-0.486	0.364	-0.815	0.260	0.904	0.350	1.009	-0.188	0.215	-1.547	0.251	0.164	0.114	0.199	2.493	-0.227	-0.774	-0.511	-1.907	0.132	1.267	1.244	-1.381	0.279	0.934	-1.220	-0.983	0.898	-0.523	0.065	-0.450	0.380	-1.123	-0.634	0.930	-0.535
0.892	-0.612	1.173	-0.776	-0.142	0.019	0.963	0.836	-0.880	0.246	2.839	-1.626	-0.624	-0.610	-0.691	-0.389	1.124	0.623	0.455	0.971	-1.732	-0.604	-1.464	-0.380	0.285	0.048	-1.233	1.093	0.326	-0.261	0.964	-2.094	1.089	0.159	0.117	-2.071	0.109	0.053	0.843	0.369	-1.168	-0.165	-1.070	-0.401	1.710	-0.053	0.457	-0.050	0.527	0.223	-0.506	0.387	-1.273	0.262	0.362	0.440	0.531	0.466	0.787	-0.650	1.148	-1.433	-0.220	1.266	0.191	0.208	-1.234	1.038	-0.571	0.802	-0.544	-0.302	0.256	-1.175	-1.565	-2.738	-0.118	1.794	-1.162	-1.784	-0.284	-0.536	-0.501	-0.722	-2.359	-0.049	1.752	-0.726	-0.874	0.332	-0.698
0.774	1.945	-0.061	-0.675	0.181	-0.542	-1.308	0.181	0.113	-0.064	-0.371	-1.582	1.316	-1.398	-1.584	-0.952	0.710	0.946	-0.011	0.753	0.410	-1.283	-1.961	0.352	0.815	-1.732	0.274	-1.278	-0.481	-1.930	-2.701	1.183	1.874	0.102	0.915	0.837	0.299	0.661	-0.044	0.606	-0.236	-1.147	1.567	-0.395	1.207	-0.552	2.321	-1.227	0.078	1.530	2.365	-0.106	0.183	1.490	0.977	0.833	0.793	-0.340	-0.988	-0.339	0.708	2.393	-0.328	-0.774	-0.489	-0.554	1.836	1.916	0.148	-1.215	-1.417	0.015	0.668	-0.575	-0.502	-0.133	-0.844	-0.009	-0.367	-0.525	0.455	-0.520	0.247	-1.117	-0.452	-1.538	1.473	-1.252	0.742	-0.219	-0.528
1.027	1.346	0.415	0.372	-0.662	0.092	-0.230	-1.479	1.002	0.591	0.978	1.399	2.521	-0.231	-2.604	-0.038	-0.169	1.652	0.712	1.142	-1.846	-0.054	0.211	-1.478	1.055	-0.315	1.589	0.353	1.312	0.705	-0.765	-0.766	-0.182	-0.461	0.120	0.948	0.370	0.226	1.191	0.081	0.988	0.344	-0.494	-0.350	-0.959	0.588	-0.473	1.145	-0.703	-1.105	-0.070	0.957	0.312	-1.492	2.508	-2.058	-0.979	1.624	-0.334	0.122	0.403	1.518	1.193	0.100	1.904	-0.283	-0.844	1.539	0.048	-1.381	1.257	0.827	0.411	-0.289	0.563	-1.156	0.519	-1.061	1.113	0.951	0.658	-0.794	2.009	0.464	-0.429	2.215	-0.135	0.067	0.676	-0.546	0.118
2.857	1.725	0.484	0.376	-0.818	0.978	-1.191	-0.579	1.492	-0.369	-1.475	0.352	0.672	1.397	1.519	0.595	-0.663	0.635	-0.356	-0.001	0.096	-1.565	-0.658	-0.964	-0.760	-1.296	-1.476	-0.365	-0.186	-0.636	1.485	0.343	0.202	0.569	-1.603	-0.337	1.673	-0.842	-0.327	-0.069	0.750	0.254	0.912	-0.964	0.131	1.084	0.063	-0.325	-0.336	0.816	0.293	-0.519	0.489	-0.642	-1.509	-0.743	-1.272	-1.551	1.026	-0.816	-1.033	1.837	-0.046	-0.565	0.123	-1.367	-0.027	-0.876	-1.849	-0.021	-0.038	-1.234	0.114	0.183	-0.310	0.685	0.776	-1.308	-1.094	-0.486	0.353	-0.289	0.274	-1.050	0.047	1.779	-0.113	0.739	0.459	-1.373	0.574
-1.137	-0.700	-0.881	-0.617	-1.160	-1.950	-0.065	1.584	0.042	0.185	1.557	-0.292	-0.926	0.424	1.179	0.277	1.290	-0.130	0.462	-0.316	1.943	-0.907	1.206	-0.691	-2.239	-1.475	0.466	-0.400	0.652	-1.170	-0.354	0.236	-0.892	0.586	-1.045	2.041	-0.372	-0.118	0.802	0.476	0.004	-0.100	0.294	0.481	-1.665	0.387	1.129	0.500	-1.953	-0.862	-1.159	0.674	0.376	1.220	-0.577	0.604	2.614	0.184	-0.340	-0.204	-0.373	0.659	-0.628	0.284	-0.692	1.277	0.172	1.018	-0.081	1.418	0.666	-1.142	-0.924	-0.816	1.609	0.186	-0.658	-1.729	0.411	0.243	-1.163	-0.065	-0.807	1.240	1.166	-0.318	0.184	-2.185	0.907	1.340	-0.368
-0.911	-1.495	1.353	1.419	-1.073	1.338	-0.075	1.180	-1.022	0.280	0.085	-0.248	0.046	0.539	0.130	0.466	1.294	-0.276	-1.119	-0.445	-0.329	0.613	-0.634	-1.451	0.294	-1.161	0.565	0.270	0.420	-1.611	0.401	0.815	-0.136	-1.483	0.678	0.221	-0.352	-1.785	0.914	-0.117	-0.468	0.932	-0.533	-0.108	-2.089	0.032	-0.896	-0.380	-0.789	1.545	-0.640	0.076	-1.070	-0.895	0.427	-2.060	0.357	-0.558	-0.058	0.484	-0.551	-0.869	-0.936	-1.072	0.850	-1.196	-0.299	-0.816	0.330	2.270	0.409	-0.659	0.605	-0.343	0.695	-0.988	1.917	-0.578	-1.904	-0.116	1.528	2.425	0.815	0.562	2.116	-1.488	-0.452	-2.375	1.294	-0.373	0.632
-0.743	-0.996	-0.316	0.926	0.830	0.736	-0.093	-1.393	0.395	0.344	0.675	-1.396	-0.377	-0.088	-1.124	-1.111	0.695	-0.924	-0.061	-0.097	1.126	1.158	0.997	1.734	1.137	-0.615	-1.538	-1.248	0.722	-1.570	-0.227	-1.351	0.688	0.537	-0.094	0.325	-0.185	-1.696	-1.654	-0.209	0.135	0.728	0.286	0.106	0.690	0.063	1.648	-0.029	0.469	0.201	1.010	-0.019	0.190	-0.481	-0.066	0.239	-0.570	-0.306	0.790	2.109	0.106	0.343	0.112	0.712	0.488	-0.170	0.338	-0.075	-0.905	1.591	0.058	-0.773	-1.347	-0.273	0.457	0.341	0.720	1.378	-0.833	0.736	0.631	0.019	-1.124	-0.062	-2.310	-1.347	0.828	1.037	1.071	0.078	1.068
-0.409	-0.215	-1.296	0.567	0.175	0.800	0.477	-1.101	-1.533	0.166	1.937	1.656	-0.559	-0.299	0.956	0.221	-0.335	0.458	-0.596	-0.557	-1.020	-0.528	0.683	-1.052	-0.443	-0.037	0.837	1.071	-2.995	-0.153	-1.328	1.202	-0.069	-0.360	0.890	-0.948	-0.620	-1.547	-0.005	0.442	1.515	-0.140	0.737	-0.562	0.439	-1.083	0.613	-0.038	0.069	0.061	-1.693	-0.413	-0.074	0.536	1.147	1.533	0.349	-0.175	-0.898	-0.736	0.753	-0.264	0.464	0.358	-1.896	0.693	-0.736	0.341	-0.214	-0.259	0.062	-1.646	-0.199	-0.251	0.444	-2.022	-0.139	0.215	-0.098	-0.720	1.240	1.832	-0.070	0.501	1.648	0.434	0.418	0.254	-0.207	1.102	0.128
0.284	-0.786	-0.104	0.381	-1.623	1.258	1.631	-0.249	1.277	-0.358	-0.578	-1.183	-0.273	-1.546	-0.588	0.593	-1.884	0.797	0.398	-0.270	1.890	1.945	-0.543	-0.459	0.751	2.509	0.629	-0.530	-1.450	1.251	-1.061	-0.083	0.680	0.688	0.125	0.828	0.860	1.592	0.125	-1.246	-0.159	0.806	-0.271	1.393	-0.623	-0.905	0.630	-0.557	0.876	-0.106	0.685	0.488	-0.955	-0.283	0.641	0.160	-1.504	0.830	-2.192	0.604	-0.550	-0.215	-1.154	1.273	-0.619	1.604	-0.828	-0.516	1.066	0.400	-0.192	-0.415	-1.852	0.138	-0.224	0.257	-0.976	-0.197	1.678	-1.774	0.221	1.812	1.754	-0.478	0.914	1.067	-0.977	1.411	0.588	-0.958	-0.343
0.337	1.563	0.078	-0.305	-1.500	-0.809	0.314	-0.524	-0.439	0.799	-0.138	-2.133	-0.453	-1.495	0.035	-1.324	-1.023	0.882	0.111	0.468	2.736	-0.909	0.113	-1.050	-1.660	0.508	0.900	-0.925	-1.659	0.887	1.227	2.009	-1.973	-0.432	-1.839	1.024	0.606	-0.372	0.718	1.660	1.309	-0.040	-1.121	-0.741	0.762	1.815	-2.286	-0.591	1.776	-0.449	-0.212	-0.233	-0.882	1.609	0.410	-0.371	0.495	-0.025	0.215	-0.286	-0.226	-0.309	1.120	-0.079	-0.726	0.314	-0.307	0.101	0.414	0.834	-0.318	2.377	-0.759	-0.333	0.307	0.283	0.871	0.450	0.706	0.969	-0.038	-0.043	-1.159	-1.392	-0.669	-1.052	-0.760	-1.192	0.507	-2.068	1.583
1.179	-1.002	0.509	-0.627	0.599	1.034	-0.188	-1.183	1.648	-1.503	-1.247	-1.063	-0.326	0.679	0.275	-0.311	-1.240	-0.261	0.263	0.599	-0.134	1.641	1.139	2.384	-0.945	0.218	-0.654	0.091	-0.982	2.568	0.126	-1.253	-0.549	-0.860	-0.166	0.672	0.112	-0.227	-0.833	-0.612	-0.026	0.051	-0.116	0.512	2.369	0.358	-1.248	-0.622	-0.280	0.262	0.653	0.817	1.147	-0.292	-0.710	0.143	0.972	-0.201	-2.465	-1.413	1.342	0.620	0.100	1.835	-0.506	1.692	0.750	-0.476	1.344	0.624	0.156	-0.777	1.696	-1.268	0.268	0.105	1.607	1.077	-0.416	-0.319	-0.722	0.076	-0.549	0.542	-1.736	0.560	-0.101	1.172	-0.398	-1.994	-1.236
-1.348	-0.869	-0.712	-1.300	-2.330	0.769	1.835	-0.889	0.114	-0.764	-0.757	0.667	-0.475	2.873	0.601	0.238	-0.339	-0.601	0.890	0.626	-0.853	2.362	-0.365	-0.512	-1.096	-0.278	-0.279	-0.256	-0.552	1.048	0.557	-0.160	1.879	-0.274	-0.345	0.681	0.770	0.384	-0.650	0.444	0.431	0.494	-0.379	-0.412	0.684	0.015	0.555	0.561	1.641	-2.052	0.227	2.365	0.603	-1.393	-1.822	0.263	-0.291	0.719	1.046	-0.714	-0.106	0.236	-1.327	-1.051	2.281	-0.519	0.468	-1.212	-0.608	0.032	-0.158	0.357	-0.268	0.187	-1.141	0.230	-0.411	0.425	0.001	0.043	0.431	-0.020	1.827	0.891	0.581	-0.253	0.722	-0.280	1.544	1.653	0.822
0.112	-0.996	0.041	0.121	0.284	0.895	0.014	1.710	-0.204	2.023	0.389	1.295	-1.426	-0.754	-2.175	0.030	-2.122	0.754	-1.651	-0.639	0.006	0.838	-0.015	-0.433	0.799	-0.963	2.307	0.417	0.188	0.991	-1.532	-0.110	0.502	0.965	-0.426	-1.848	-0.362	-1.788	-0.285	-0.239	2.243	-0.153	0.779	-0.516	-0.067	0.077	-0.629	0.411	0.430	0.188	-0.237	-0.078	-2.301	-0.558	-1.584	-0.819	-1.052	-1.347	-1.509	1.040	0.451	1.176	-1.214	-1.943	-2.124	-1.818	1.266	0.591	0.490	0.198	-0.332	0.007	0.496	1.502	1.011	-0.546	1.288	0.371	-0.607	-0.724	-0.008	-1.948	1.946	0.443	0.064	0.437	0.072	0.030	-0.169	1.073	0.635
-0.301	-0.055	0.477	-0.541	0.821	-0.540	-0.334	0.244	-0.639	0.303	-0.683	-0.008	-0.650	-0.271	2.287	0.171	1.133	0.502	1.238	-0.239	-0.293	0.029	-0.500	1.529	-2.050	-0.101	-0.938	0.638	0.150	-1.407	1.106	1.198	-1.231	-0.373	0.165	0.898	0.401	0.781	-0.362	0.603	0.018	-1.619	-0.082	0.446	-1.278	0.683	0.760	0.842	-0.700	-0.826	-0.513	-0.189	-0.652	-0.098	0.959	1.585	-2.216	-1.281	1.332	0.951	-1.186	-0.103	-0.459	0.158	-0.384	0.683	-1.294	0.377	-1.047	0.391	1.676	1.482	-0.486	1.105	-0.052	0.427	0.151	-0.123	0.677	0.003	0.070	-1.494	0.935	0.105	0.375	-1.820	-0.224	0.781	-0.332	-0.103	0.126
-1.255	0.402	0.214	0.593	-0.773	-1.752	0.266	0.141	-1.700	-4.044	-1.169	0.200	-0.292	0.288	0.613	0.132	1.347	-0.182	0.621	0.747	-1.358	0.146	0.642	-2.783	1.213	-0.702	-1.397	1.357	0.472	-0.942	1.783	-0.339	0.660	-0.862	0.781	-0.096	0.432	-1.176	-1.017	1.522	-0.802	-0.299	-0.606	-0.380	0.580	0.226	-1.739	0.367	-0.152	0.969	-1.387	-0.686	-1.733	1.548	-0.368	0.206	0.694	-0.650	-0.977	1.231	0.528	-0.944	0.500	0.617	1.652	1.366	-2.808	-2.155	-1.117	0.646	-0.740	-0.887	-0.403	0.440	-0.857	-0.040	-0.611	-0.335	-0.155	0.540	-0.841	0.011	0.232	-1.734	-1.161	0.212	0.403	-0.787	0.011	-0.591	-1.168
-0.827	-0.636	0.087	0.106	-0.066	1.182	0.532	-0.419	-0.895	0.379	-1.308	-0.541	1.307	1.530	0.196	0.322	0.864	-0.042	-2.359	0.647	0.253	0.288	0.434	0.267	-0.011	-0.669	0.318	-0.267	0.796	-0.862	-1.441	0.261	1.378	0.597	0.576	0.146	-1.468	-0.388	1.565	-1.141	-0.792	0.148	0.373	0.709	0.540	-1.750	1.668	-0.126	-0.058	-2.195	0.050	0.253	-0.170	0.409	0.143	-0.013	0.163	-1.888	-1.801	-1.204	-1.328	0.383	0.747	0.124	-0.601	0.032	-0.576	-0.247	-0.091	-1.495	-0.066	1.281	1.778	-2.259	-0.214	-1.289	1.411	-1.287	0.754	0.749	-1.087	0.571	-0.179	-0.465	0.771	-1.508	0.748	-0.234	0.546	0.970	-0.295
0.722	-2.440	-0.856	1.703	0.993	1.215	-1.085	0.857	0.517	2.635	-0.089	-0.625	-0.222	0.760	-0.228	-0.246	0.227	-1.883	0.661	-0.511	-0.079	-0.231	-0.431	-0.643	0.330	0.419	-0.895	1.186	0.055	1.264	0.154	-1.178	1.438	1.868	-0.071	1.386	0.383	0.747	1.843	0.696	0.790	-0.813	1.745	0.698	1.202	0.320	-0.967	0.331	-0.100	-0.679	2.357	-1.013	-0.329	-0.436	0.493	0.061	-1.147	-0.226	0.274	-0.571	0.484	0.607	-0.605	-1.825	0.519	0.458	1.059	-0.784	0.579	0.512	-0.218	0.254	-1.111	-1.706	-1.913	-0.702	-0.071	0.212	-0.304	-0.156	0.463	0.851	-0.726	0.739	-0.931	1.814	1.856	-0.386	0.495	0.235	-0.920
0.635	-0.789	0.239	0.682	-1.221	-0.827	-0.422	0.011	0.140	0.181	1.379	0.819	-0.667	-0.181	0.345	-0.907	0.430	0.285	0.005	-1.989	0.688	-0.058	-0.183	0.156	0.877	-0.978	-0.104	-1.605	-0.439	0.044	0.305	-0.689	1.872	0.529	-0.860	-0.424	-0.949	0.423	0.704	-2.179	-1.683	-0.499	0.042	-0.789	-0.250	-0.091	-2.012	-0.515	1.067	1.117	1.433	1.328	-0.810	0.646	0.369	-0.010	-0.739	-1.091	1.225	0.353	-0.921	-2.459	-0.601	-0.333	-0.860	-1.608	-0.648	0.425	-1.489	1.356	-0.235	0.870	-1.037	0.559	1.458	-0.632	-0.027	0.588	-2.949	-0.380	0.151	0.324	0.154	0.051	0.206	0.522	0.736	0.214	-0.831	-1.620	1.287
-0.483	0.747	-0.060	0.600	-1.354	-1.056	0.726	-1.634	1.208	-2.113	0.011	-0.211	-1.409	0.846	-1.323	-0.150	0.833	-0.894	0.320	-0.405	-0.488	0.072	0.324	0.730	1.398	1.025	-0.198	-0.278	1.089	-0.284	0.256	-1.162	-1.758	0.911	-0.025	1.288	0.809	0.187	-0.471	-0.444	0.260	1.211	0.466	-0.913	-0.440	0.452	0.952	-1.032	0.018	0.750	2.719	0.108	-1.003	0.760	-1.557	-1.540	-1.700	0.465	-1.269	0.579	1.100	-0.317	-0.560	0.026	0.089	0.921	0.556	2.352	1.077	0.063	-0.076	2.027	-1.002	0.440	1.774	-0.941	-2.841	0.334	-0.447	-0.244	-1.224	-1.282	0.438	0.122	-1.066	0.933	-0.638	0.648	0.067	0.269	-0.398
-0.753	1.983	-0.021	-0.058	0.767	-1.093	-0.272	-0.487	0.073	-0.103	-1.880	1.735	-0.201	-0.749	-0.714	0.109	-0.357	-0.060	0.618	-0.465	-0.294	-1.194	0.305	0.016	-1.953	-0.692	0.720	1.276	0.053	0.054	-0.456	0.331	-1.237	0.652	-0.018	-0.117	-0.806	-0.955	0.858	-0.162	0.605	1.049	0.155	1.881	1.012	0.394	0.640	-0.432	-2.034	1.051	0.672	2.023	2.206	1.284	0.473	1.058	0.200	-1.002	1.037	-0.166	1.050	0.320	0.921	0.175	0.908	1.469	0.667	-0.495	0.611	-0.123	1.293	0.433	0.841	0.586	-1.816	2.776	0.702	1.298	0.863	0.499	0.072	1.098	-0.299	0.767	0.312	0.695	-0.993	0.416	0.323	0.033	0.390
-0.343	0.953	-0.558	0.841	0.798	0.721	-1.440	0.821	2.103	-0.066	-0.480	0.786	0.323	1.025	-1.023	0.971	-0.071	-1.611	1.547	-0.443	1.824	-1.102	-1.138	0.975	-0.397	-0.046	0.685	-0.080	-1.475	-0.279	-0.394	0.641	-0.060	-1.454	1.104	-0.590	-0.060	0.783	-0.360	-1.328	-1.184	-1.139	-0.110	0.981	-0.774	0.527	0.089	-0.697	-0.100	-0.906	-0.315	0.871	-1.014	0.149	-0.170	1.314	1.934	-0.266	-0.730	1.113	-1.945	-0.930	2.179	-0.692	0.118	0.675	-0.263	0.385	-0.552	-0.721	-1.220	-1.152	-1.478	1.000	-0.208	0.591	-2.052	0.320	2.520	1.023	1.188	-0.485	-0.041	-0.085	0.505	-0.545	1.230	-0.736	0.988	-0.386	-0.787
0.284	-0.636	-0.865	0.659	0.366	0.046	0.407	-0.859	0.518	1.256	-1.019	1.459	-0.827	-2.378	1.088	-0.569	-0.835	-1.263	0.141	1.004	-1.239	-0.645	-0.663	-2.249	2.245	0.642	1.092	-0.961	0.783	0.730	1.604	-0.689	-1.862	-1.982	-0.507	-0.766	0.299	-0.403	0.580	-0.324	-0.437	-1.089	-0.404	0.312	-1.118	-0.499	-0.063	-0.581	-1.374	-0.302	0.571	-1.274	-0.856	-0.393	0.263	0.850	1.537	1.103	1.882	-1.154	0.530	-1.475	1.310	-0.056	0.384	0.575	-0.000	1.153	0.070	-1.155	0.428	0.161	0.661	-0.505	0.272	1.653	0.219	0.365	0.351	-0.460	-0.508	0.006	-0.309	-1.198	1.370	-2.436	-2.370	0.188	-1.632	-0.922	1.699
-1.712	-1.931	-0.623	1.124	-1.552	-0.597	-1.884	0.976	-0.539	1.175	-1.331	-0.653	-0.924	-0.224	0.402	0.991	-0.900	1.500	0.652	0.045	-0.515	-1.016	1.343	1.412	-1.294	-0.269	-0.492	-0.613	0.197	0.829	0.266	0.183	-0.854	0.191	-0.340	-0.884	-1.027	0.639	-1.030	-0.235	-0.991	-0.135	0.281	1.199	0.935	0.036	-0.162	-0.120	0.056	-2.179	-0.116	-0.579	0.117	-0.494	-0.575	0.891	-0.359	0.910	0.437	-1.818	1.504	-0.909	-0.126	0.695	-1.271	1.044	-0.614	0.697	0.612	-0.376	-0.424	0.420	0.247	-0.690	0.708	1.054	-0.628	0.319	0.996	-0.256	-0.459	0.577	0.802	-0.492	-0.508	-0.232	-0.026	1.285	0.886	0.773	2.756
-0.143	-0.096	1.200	-0.150	1.596	1.007	-1.267	0.287	-0.958	0.140	0.816	-1.441	-0.642	0.393	0.295	-0.396	-1.571	-0.124	-0.944	0.330	-0.134	0.302	0.177	0.845	1.695	1.174	0.454	-0.025	1.233	-1.006	0.897	0.240	-0.676	-1.538	1.413	0.301	0.257	1.023	-0.156	0.703	-0.564	2.223	0.602	-0.229	0.288	0.613	-1.500	-0.715	2.561	-2.066	-1.022	-1.460	0.105	-1.894	0.901	-0.300	-0.061	-1.010	0.924	-0.183	-1.517	-0.650	-0.431	0.861	-1.345	0.402	-0.199	1.506	1.550	-1.158	0.167	-0.187	1.224	0.048	1.122	0.415	-1.316	-0.655	0.874	1.399	-2.456	-1.134	1.165	-0.611	0.298	-0.398	-0.253	-0.282	-1.437	1.017	0.335
0.532	0.345	-0.269	0.479	1.145	-1.752	-1.164	0.468	-2.227	-0.343	1.069	0.521	1.290	-1.695	-1.481	2.321	-0.452	-2.458	-1.949	-0.135	-0.154	-1.581	-1.052	-0.593	-0.235	-0.468	-0.000	-0.047	1.340	-0.130	0.399	0.643	1.404	-0.566	0.377	1.442	0.787	1.285	2.114	-0.102	-2.066	-0.809	-0.575	-0.006	-0.244	-0.522	0.459	-0.385	1.189	1.343	-2.790	-0.051	1.633	-1.199	0.573	0.223	-0.148	-0.554	0.034	0.429	-0.323	0.172	-1.296	1.697	-0.109	0.361	-0.360	-0.168	-0.657	-0.930	0.048	-1.309	2.936	-0.210	-1.243	-1.597	0.899	0.572	-0.876	0.120	2.105	-0.681	-1.796	-0.466	-0.761	1.084	-0.632	-0.916	-0.263	0.239	-1.202
0.857	0.892	0.772	-0.385	0.725	0.301	0.621	-0.007	0.049	-1.432	0.675	-0.748	0.071	-1.318	-1.195	-1.637	-1.082	-1.144	-0.067	1.162	1.473	1.084	0.016	-0.152	-1.109	-0.203	0.119	1.354	0.171	0.799	-0.628	-1.878	1.397	-0.197	0.348	0.050	-0.006	0.572	-0.437	-2.104	-0.019	-1.988	0.339	-0.688	-0.064	0.032	0.500	0.872	0.299	-0.560	0.086	-0.115	-0.335	0.940	0.403	-0.771	1.397	-0.210	-0.005	0.481	1.128	0.680	-0.042	-0.059	2.522	0.043	0.293	0.702	1.418	-0.262	0.384	-0.342	-1.082	-0.776	0.797	-0.163	-0.048	1.813	1.205	2.370	0.805	-1.426	-1.014	-0.738	0.970	-0.094	0.262	-0.099	-0.917	-0.381	-2.304
-0.837	0.592	-2.660	0.698	1.252	0.281	1.855	0.046	1.097	-0.813	2.443	-0.289	-1.573	-2.050	0.498	1.387	0.206	0.525	-2.063	1.883	0.016	1.308	0.891	-0.562	1.157	1.209	-0.460	-0.730	0.240	1.722	-1.083	1.613	-1.201	0.314	0.060	-0.340	-1.436	-0.600	-0.051	-0.295	0.935	0.840	-0.009	-0.206	-0.343	-0.521	0.532	1.062	-0.011	0.234	2.111	-1.206	1.380	0.168	-0.853	1.202	0.831	2.066	1.242	-0.809	0.268	1.944	-0.552	-0.422	0.647	-2.707	2.197	-1.783	-0.924	-0.110	0.235	-1.113	-0.151	0.620	-0.535	0.669	0.867	-1.486	0.050	-0.112	-2.159	-0.857	0.034	1.721	-0.154	0.876	-0.974	1.080	0.373	0.008	-0.898
